sfnf,1,stackoverflow_formatted/15292953_0.java,17,21,antlr4-4.0/tool/src/org/antlr/v4/semantics/SymbolCollector.java,39,43, stackoverflow_formatted/15292953_0.java,16,22,antlr4-4.0/tool/src/org/antlr/v4/semantics/SymbolCollector.java,38,44
sfnf,1,stackoverflow_formatted/5498898_0.java,90,101,hadoop-1/hadoop-1.0.0/src/mapred/org/apache/hadoop/mapred/JvmManager.java,468,475, stackoverflow_formatted/5498898_0.java,91,95,hadoop-1/hadoop-1.0.0/src/mapred/org/apache/hadoop/mapred/JvmManager.java,469,473
sfnf,0.8,stackoverflow_formatted/24717175_0.java,111,115,hadoop-1/hadoop-1.0.0/src/contrib/capacity-scheduler/src/java/org/apache/hadoop/mapred/CapacityTaskScheduler.java,49,53, stackoverflow_formatted/24717175_0.java,108,114,hadoop-1/hadoop-1.0.0/src/contrib/capacity-scheduler/src/java/org/apache/hadoop/mapred/CapacityTaskScheduler.java,46,52
sfnf,1,stackoverflow_formatted/12293735_3.java,71,78,displaytag-1/displaytag-1.2/displaytag/src/main/java/org/displaytag/tags/el/ELCaptionTag.java,62,71, stackoverflow_formatted/12293735_3.java,73,77,displaytag-1/displaytag-1.2/displaytag/src/main/java/org/displaytag/tags/el/ELCaptionTag.java,65,69
sfnf,0.88,stackoverflow_formatted/14703104_0.java,11,19,FitLibrary20100806/fitnesse/lib/src/fitlibrarySrc/fitlibrary/runtime/RuntimeContextContainer.java,53,60, stackoverflow_formatted/14703104_0.java,13,20,FitLibrary20100806/fitnesse/lib/src/fitlibrarySrc/fitlibrary/runtime/RuntimeContextContainer.java,54,61
sfnf,1,stackoverflow_formatted/23417665_0.java,38,46,heritrix-1/heritrix-1.14.4/src/java/org/archive/crawler/frontier/AdaptiveRevisitQueueList.java,62,70, stackoverflow_formatted/23417665_0.java,38,42,heritrix-1/heritrix-1.14.4/src/java/org/archive/crawler/frontier/AdaptiveRevisitQueueList.java,62,66
sfnf,1,stackoverflow_formatted/5498898_0.java,90,101,c-jdbc-2/c-jdbc-2.0.2-src/src/org/objectweb/cjdbc/common/sql/schema/DatabaseProcedureParameter.java,86,97, stackoverflow_formatted/5498898_0.java,91,95,c-jdbc-2/c-jdbc-2.0.2-src/src/org/objectweb/cjdbc/common/sql/schema/DatabaseProcedureParameter.java,91,95
sfnf,1,stackoverflow_formatted/5498898_0.java,90,101,aoisrc281/AoIsrc281/ArtOfIllusion/src/artofillusion/animation/distortion/ShatterTrack.java,36,51, stackoverflow_formatted/5498898_0.java,94,98,aoisrc281/AoIsrc281/ArtOfIllusion/src/artofillusion/animation/distortion/ShatterTrack.java,40,44
sfnf,1,stackoverflow_formatted/5498898_0.java,90,101,heritrix-1/heritrix-1.14.4/src/java/org/archive/crawler/admin/CrawlJob.java,207,218, stackoverflow_formatted/5498898_0.java,95,100,heritrix-1/heritrix-1.14.4/src/java/org/archive/crawler/admin/CrawlJob.java,209,214
sfnf,0.8,stackoverflow_formatted/24717175_0.java,111,115,hadoop-1/hadoop-1.0.0/src/core/org/apache/hadoop/metrics2/MetricsTag.java,6,10, stackoverflow_formatted/24717175_0.java,112,117,hadoop-1/hadoop-1.0.0/src/core/org/apache/hadoop/metrics2/MetricsTag.java,7,12
sfnf,1,stackoverflow_formatted/5498898_0.java,90,101,JGroups-2/JGroups-2.10.0.GA.src/tests/other/org/jgroups/tests/FragTest2.java,19,36, stackoverflow_formatted/5498898_0.java,92,96,JGroups-2/JGroups-2.10.0.GA.src/tests/other/org/jgroups/tests/FragTest2.java,20,24
sfnf,0.83,stackoverflow_formatted/13435726_0.java,6,11,hadoop-1/hadoop-1.0.0/src/mapred/org/apache/hadoop/mapreduce/lib/input/FileSplit.java,17,22, stackoverflow_formatted/13435726_0.java,7,12,hadoop-1/hadoop-1.0.0/src/mapred/org/apache/hadoop/mapreduce/lib/input/FileSplit.java,18,23
sfnf,0.8,stackoverflow_formatted/24785947_0.java,14,19,hadoop-1/hadoop-1.0.0/src/test/org/apache/hadoop/hdfs/server/namenode/NNThroughputBenchmark.java,228,233, stackoverflow_formatted/24785947_0.java,13,17,hadoop-1/hadoop-1.0.0/src/test/org/apache/hadoop/hdfs/server/namenode/NNThroughputBenchmark.java,227,231
sdnd,0.75,stackoverflow_formatted/17941176_0.java,73,99,freecol-0/freecol/src/net/sf/freecol/common/model/EquipmentType.java,63,89, stackoverflow_formatted/17941176_0.java,70,81,freecol-0/freecol/src/net/sf/freecol/common/model/EquipmentType.java,60,71,,D,different implementation of equals() method,,,,
sfnf,1,stackoverflow_formatted/5498898_0.java,90,101,c-jdbc-2/c-jdbc-2.0.2-src/src/org/objectweb/cjdbc/controller/recoverylog/RecoveryLog.java,1221,1243, stackoverflow_formatted/5498898_0.java,93,100,c-jdbc-2/c-jdbc-2.0.2-src/src/org/objectweb/cjdbc/controller/recoverylog/RecoveryLog.java,1223,1230
sfnf,1,stackoverflow_formatted/24563977_0.java,3,7,hadoop-1/hadoop-1.0.0/src/core/org/apache/hadoop/security/token/delegation/DelegationKey.java,15,19, stackoverflow_formatted/24563977_0.java,3,8,hadoop-1/hadoop-1.0.0/src/core/org/apache/hadoop/security/token/delegation/DelegationKey.java,15,20
