1.0,stackoverflow_formatted/24772546_0.java,15,33,rssowl-2.0.5/org.rssowl.core/src/org/rssowl/core/persist/event/ModelEvent.java,30,52,stackoverflow_formatted/24772546_0.java,16,23,rssowl-2.0.5/org.rssowl.core/src/org/rssowl/core/persist/event/ModelEvent.java,31,38
1.0,stackoverflow_formatted/24772546_0.java,15,33,rssowl-2.0.5/org.rssowl.core/src/org/rssowl/core/persist/event/ModelEvent.java,30,52,stackoverflow_formatted/24772546_0.java,15,23,rssowl-2.0.5/org.rssowl.core/src/org/rssowl/core/persist/event/ModelEvent.java,30,38
0.9,stackoverflow_formatted/24772546_0.java,15,33,rssowl-2.0.5/org.rssowl.core/src/org/rssowl/core/persist/event/ModelEvent.java,30,52,stackoverflow_formatted/24772546_0.java,14,23,rssowl-2.0.5/org.rssowl.core/src/org/rssowl/core/persist/event/ModelEvent.java,29,38
1.0,stackoverflow_formatted/24772546_0.java,15,33,rssowl-2.0.5/org.rssowl.ui/src/org/rssowl/ui/internal/dialogs/properties/EntityPropertyPageWrapper.java,82,101,stackoverflow_formatted/24772546_0.java,16,23,rssowl-2.0.5/org.rssowl.ui/src/org/rssowl/ui/internal/dialogs/properties/EntityPropertyPageWrapper.java,83,90
1.0,stackoverflow_formatted/24772546_0.java,15,33,rssowl-2.0.5/org.rssowl.ui/src/org/rssowl/ui/internal/dialogs/properties/EntityPropertyPageWrapper.java,82,101,stackoverflow_formatted/24772546_0.java,15,23,rssowl-2.0.5/org.rssowl.ui/src/org/rssowl/ui/internal/dialogs/properties/EntityPropertyPageWrapper.java,82,90
0.9,stackoverflow_formatted/24772546_0.java,15,33,rssowl-2.0.5/org.rssowl.ui/src/org/rssowl/ui/internal/dialogs/properties/EntityPropertyPageWrapper.java,82,101,stackoverflow_formatted/24772546_0.java,14,23,rssowl-2.0.5/org.rssowl.ui/src/org/rssowl/ui/internal/dialogs/properties/EntityPropertyPageWrapper.java,81,90
1.0,stackoverflow_formatted/24772546_0.java,15,33,rssowl-2.0.5/org.rssowl.ui/src/org/rssowl/ui/internal/ShareProvider.java,94,113,stackoverflow_formatted/24772546_0.java,16,23,rssowl-2.0.5/org.rssowl.ui/src/org/rssowl/ui/internal/ShareProvider.java,95,102
1.0,stackoverflow_formatted/24772546_0.java,15,33,rssowl-2.0.5/org.rssowl.ui/src/org/rssowl/ui/internal/ShareProvider.java,94,113,stackoverflow_formatted/24772546_0.java,15,23,rssowl-2.0.5/org.rssowl.ui/src/org/rssowl/ui/internal/ShareProvider.java,94,102
0.9,stackoverflow_formatted/24772546_0.java,15,33,rssowl-2.0.5/org.rssowl.ui/src/org/rssowl/ui/internal/ShareProvider.java,94,113,stackoverflow_formatted/24772546_0.java,14,23,rssowl-2.0.5/org.rssowl.ui/src/org/rssowl/ui/internal/ShareProvider.java,93,102
1.0,stackoverflow_formatted/24772546_0.java,15,33,rssowl-2.0.5/org.rssowl.ui/src/org/rssowl/ui/internal/notifier/SearchNotificationItem.java,83,102,stackoverflow_formatted/24772546_0.java,16,23,rssowl-2.0.5/org.rssowl.ui/src/org/rssowl/ui/internal/notifier/SearchNotificationItem.java,84,91
1.0,stackoverflow_formatted/24772546_0.java,15,33,rssowl-2.0.5/org.rssowl.ui/src/org/rssowl/ui/internal/notifier/SearchNotificationItem.java,83,102,stackoverflow_formatted/24772546_0.java,15,23,rssowl-2.0.5/org.rssowl.ui/src/org/rssowl/ui/internal/notifier/SearchNotificationItem.java,83,91
0.9,stackoverflow_formatted/24772546_0.java,15,33,rssowl-2.0.5/org.rssowl.ui/src/org/rssowl/ui/internal/notifier/SearchNotificationItem.java,83,102,stackoverflow_formatted/24772546_0.java,14,23,rssowl-2.0.5/org.rssowl.ui/src/org/rssowl/ui/internal/notifier/SearchNotificationItem.java,82,91
1.0,stackoverflow_formatted/24772546_0.java,15,33,rssowl-2.0.5/org.rssowl.ui/src/org/rssowl/ui/internal/notifier/NewsNotificationItem.java,173,192,stackoverflow_formatted/24772546_0.java,16,23,rssowl-2.0.5/org.rssowl.ui/src/org/rssowl/ui/internal/notifier/NewsNotificationItem.java,174,181
1.0,stackoverflow_formatted/24772546_0.java,15,33,rssowl-2.0.5/org.rssowl.ui/src/org/rssowl/ui/internal/notifier/NewsNotificationItem.java,173,192,stackoverflow_formatted/24772546_0.java,15,23,rssowl-2.0.5/org.rssowl.ui/src/org/rssowl/ui/internal/notifier/NewsNotificationItem.java,173,181
0.9,stackoverflow_formatted/24772546_0.java,15,33,rssowl-2.0.5/org.rssowl.ui/src/org/rssowl/ui/internal/notifier/NewsNotificationItem.java,173,192,stackoverflow_formatted/24772546_0.java,14,23,rssowl-2.0.5/org.rssowl.ui/src/org/rssowl/ui/internal/notifier/NewsNotificationItem.java,172,181
1.0,stackoverflow_formatted/21581988_0.java,125,140,tapestry-src-5.1.0.5/tapestry-core/src/main/java/org/apache/tapestry5/internal/util/IntegerRange.java,54,69,stackoverflow_formatted/21581988_0.java,126,133,tapestry-src-5.1.0.5/tapestry-core/src/main/java/org/apache/tapestry5/internal/util/IntegerRange.java,55,62
1.0,stackoverflow_formatted/21581988_0.java,125,140,tapestry-src-5.1.0.5/tapestry-core/src/main/java/org/apache/tapestry5/internal/util/IntegerRange.java,54,69,stackoverflow_formatted/21581988_0.java,125,133,tapestry-src-5.1.0.5/tapestry-core/src/main/java/org/apache/tapestry5/internal/util/IntegerRange.java,54,62
0.9,stackoverflow_formatted/21581988_0.java,125,140,tapestry-src-5.1.0.5/tapestry-core/src/main/java/org/apache/tapestry5/internal/util/IntegerRange.java,54,69,stackoverflow_formatted/21581988_0.java,124,133,tapestry-src-5.1.0.5/tapestry-core/src/main/java/org/apache/tapestry5/internal/util/IntegerRange.java,53,62
0.75,stackoverflow_formatted/21581988_0.java,125,140,tapestry-src-5.1.0.5/tapestry-core/src/main/java/org/apache/tapestry5/internal/util/IntegerRange.java,54,69,stackoverflow_formatted/21581988_0.java,122,133,tapestry-src-5.1.0.5/tapestry-core/src/main/java/org/apache/tapestry5/internal/util/IntegerRange.java,51,62
1.0,stackoverflow_formatted/24330611_0.java,78,100,rssowl-2.0.5/org.rssowl.core/src/org/rssowl/core/persist/event/ModelEvent.java,30,52,stackoverflow_formatted/24330611_0.java,79,86,rssowl-2.0.5/org.rssowl.core/src/org/rssowl/core/persist/event/ModelEvent.java,31,38
1.0,stackoverflow_formatted/24330611_0.java,78,100,rssowl-2.0.5/org.rssowl.core/src/org/rssowl/core/persist/event/ModelEvent.java,30,52,stackoverflow_formatted/24330611_0.java,78,86,rssowl-2.0.5/org.rssowl.core/src/org/rssowl/core/persist/event/ModelEvent.java,30,38
