stackoverflow_formatted/14940863_0.java,1,25,jstock-1.0.7c/jstock/src/org/yccheok/jstock/alert/GoogleMail.java,18,42,25
stackoverflow_formatted/12428601_0.java,2,11,c-jdbc-2/c-jdbc-2.0.2-src/src/org/objectweb/cjdbc/common/util/FileManagement.java,5,14,10
stackoverflow_formatted/12428601_0.java,1,11,c-jdbc-2/c-jdbc-2.0.2-src/src/org/objectweb/cjdbc/common/util/FileManagement.java,4,14,11
stackoverflow_formatted/12428601_0.java,2,11,db-derby-10/db-derby-10.6.1.0-src/java/testing/org/apache/derbyTesting/functionTests/tests/junitTests/compatibility/CompatibilityCombinations.java,814,823,10
stackoverflow_formatted/12428601_0.java,1,11,db-derby-10/db-derby-10.6.1.0-src/java/testing/org/apache/derbyTesting/functionTests/tests/junitTests/compatibility/CompatibilityCombinations.java,813,823,11
stackoverflow_formatted/12428601_0.java,2,11,heritrix-1/heritrix-1.14.4/src/java/org/archive/util/FileUtils.java,224,233,10
stackoverflow_formatted/12428601_0.java,1,11,heritrix-1/heritrix-1.14.4/src/java/org/archive/util/FileUtils.java,223,233,11
stackoverflow_formatted/12428601_0.java,2,11,hsqldb-2/hsqldb-2.0.0/hsqldb/src/org/hsqldb/test/HsqldbTestCase.java,12,21,10
stackoverflow_formatted/12428601_0.java,1,11,hsqldb-2/hsqldb-2.0.0/hsqldb/src/org/hsqldb/test/HsqldbTestCase.java,11,21,11
stackoverflow_formatted/12428601_0.java,2,11,jstock-1.0.7c/jstock/src/org/yccheok/jstock/gui/Utils.java,589,598,10
stackoverflow_formatted/12428601_0.java,1,11,jstock-1.0.7c/jstock/src/org/yccheok/jstock/gui/Utils.java,588,598,11
stackoverflow_formatted/5309185_0.java,1,10,megamek-0.35.18/src/megamek/client/ui/swing/MegaMekGUI.java,62,71,10
stackoverflow_formatted/13524878_0.java,1,15,netbeans-6.9.1-201007282301/java.source/test/unit/data/jdk/JTable.java,1469,1483,15
stackoverflow_formatted/22607399_1.java,58,78,apache-jmeter-2.9/apache-jmeter-2.9/src/core/org/apache/jmeter/gui/util/TextAreaTableCellEditor.java,48,68,21
stackoverflow_formatted/23419554_0.java,27,39,spring-framework-3.0.5/spring-framework-3.0.5.RELEASE/projects/org.springframework.transaction/src/test/java/org/springframework/transaction/annotation/AnnotationTransactionAttributeSourceTests.java,381,393,13
stackoverflow_formatted/3911987_0.java,38,50,Compiere_330_Source/release_330/ad/src/org/compiere/translate/AmtInWords_EN.java,49,61,13
stackoverflow_formatted/3911987_0.java,38,50,Compiere_330_Source/release_330/ad/src/org/compiere/translate/AmtInWords_FR.java,49,61,13
stackoverflow_formatted/3694885_0.java,52,62,jhotdraw-7.5.1/jhotdraw_7.5.1/Source/jhotdraw7/src/main/java/org/jhotdraw/gui/plaf/palette/PaletteFontChooserUI.java,352,362,11
stackoverflow_formatted/3694885_0.java,52,62,netbeans-6.9.1-201007282301/options.keymap/src/org/netbeans/modules/options/keymap/KeymapPanel.java,361,371,11
stackoverflow_formatted/3046986_1.java,9,20,hibernate-release-4/hibernate-release-4.2.2.Final/project/hibernate-core/src/test/java/org/hibernate/test/multitenancy/schema/Customer.java,14,25,12
stackoverflow_formatted/3046986_1.java,9,20,hibernate-release-4/hibernate-release-4.2.2.Final/project/hibernate-core/src/test/java/org/hibernate/metamodel/binding/EntityWithBasicCollections.java,20,31,12
stackoverflow_formatted/3046986_1.java,9,20,hibernate-release-4/hibernate-release-4.2.2.Final/project/hibernate-core/src/test/java/org/hibernate/metamodel/binding/SimpleVersionedEntity.java,15,26,12
stackoverflow_formatted/3046986_1.java,9,20,hibernate-release-4/hibernate-release-4.2.2.Final/project/hibernate-core/src/test/java/org/hibernate/test/bytecode/enhancement/SubEntity.java,10,21,12
stackoverflow_formatted/3046986_1.java,9,20,hibernate-release-4/hibernate-release-4.2.2.Final/project/hibernate-core/src/test/java/org/hibernate/test/bytecode/enhancement/SimpleEntity.java,10,21,12
stackoverflow_formatted/3046986_1.java,9,20,hibernate-release-4/hibernate-release-4.2.2.Final/project/hibernate-core/src/test/java/org/hibernate/test/bytecode/enhancement/MyEntity.java,22,33,12
stackoverflow_formatted/3046986_1.java,9,20,hibernate-release-4/hibernate-release-4.2.2.Final/project/hibernate-entitymanager/src/test/java/org/hibernate/ejb/test/cacheable/annotation/NoCacheableAnnotationEntity.java,8,19,12
stackoverflow_formatted/3046986_1.java,9,20,hibernate-release-4/hibernate-release-4.2.2.Final/project/hibernate-entitymanager/src/test/java/org/hibernate/ejb/test/cacheable/annotation/ExplicitlyCacheableEntity.java,10,21,12
stackoverflow_formatted/3046986_1.java,9,20,hibernate-release-4/hibernate-release-4.2.2.Final/project/hibernate-entitymanager/src/test/java/org/hibernate/ejb/test/cacheable/annotation/ExplicitlyNonCacheableEntity.java,10,21,12
stackoverflow_formatted/3046986_1.java,9,20,hibernate-release-4/hibernate-release-4.2.2.Final/project/hibernate-entitymanager/src/test/java/org/hibernate/ejb/test/cacheable/cachemodes/SimpleEntity.java,8,19,12
stackoverflow_formatted/3046986_1.java,9,20,hibernate-release-4/hibernate-release-4.2.2.Final/project/hibernate-core/src/test/java/org/hibernate/test/annotations/subselect/Item.java,8,19,12
stackoverflow_formatted/3046986_1.java,7,20,hibernate-release-4/hibernate-release-4.2.2.Final/project/hibernate-entitymanager/src/test/java/org/hibernate/ejb/test/cacheable/annotation/NoCacheableAnnotationEntity.java,6,19,14
stackoverflow_formatted/3046986_1.java,7,20,hibernate-release-4/hibernate-release-4.2.2.Final/project/hibernate-entitymanager/src/test/java/org/hibernate/ejb/test/cacheable/annotation/ExplicitlyCacheableEntity.java,8,21,14
stackoverflow_formatted/3046986_1.java,7,20,hibernate-release-4/hibernate-release-4.2.2.Final/project/hibernate-entitymanager/src/test/java/org/hibernate/ejb/test/cacheable/annotation/ExplicitlyNonCacheableEntity.java,8,21,14
stackoverflow_formatted/3046986_1.java,7,20,hibernate-release-4/hibernate-release-4.2.2.Final/project/hibernate-entitymanager/src/test/java/org/hibernate/ejb/test/cacheable/cachemodes/SimpleEntity.java,6,19,14
stackoverflow_formatted/3046986_1.java,7,20,hibernate-release-4/hibernate-release-4.2.2.Final/project/hibernate-core/src/test/java/org/hibernate/test/annotations/subselect/Item.java,6,19,14
stackoverflow_formatted/6951800_0.java,2,13,netbeans-6.9.1-201007282301/javahelp/src/org/netbeans/modules/javahelp/BrowserDisplayer.java,249,260,12
stackoverflow_formatted/18137301_0.java,1,14,antlr4-4.0/tool/test/org/antlr/v4/test/TestPerformance.java,556,569,14
stackoverflow_formatted/21309519_1.java,37,47,lucene-4.3.0/lucene-4.3.0/queries/src/java/org/apache/lucene/queries/TermsFilter.java,161,170,10
stackoverflow_formatted/10883946_0.java,193,202,megamek-0.35.18/src/megamek/client/ui/swing/MegaMekGUI.java,62,71,10
stackoverflow_formatted/22513858_0.java,38,48,jhotdraw-7.5.1/jhotdraw_7.5.1/Source/jhotdraw7/src/main/java/org/jhotdraw/gui/plaf/palette/PaletteFontChooserUI.java,352,362,11
stackoverflow_formatted/22513858_0.java,38,48,netbeans-6.9.1-201007282301/options.keymap/src/org/netbeans/modules/options/keymap/KeymapPanel.java,361,371,11
stackoverflow_formatted/10274267_0.java,1,12,hibernate-release-4/hibernate-release-4.2.2.Final/project/documentation/src/main/docbook/devguide/en-US/extras/flush_and_clear_session.java,1,12,12
stackoverflow_formatted/12505305_0.java,72,85,netbeans-6.9.1-201007282301/xml.retriever/src/org/netbeans/modules/xml/retriever/impl/CertificationPanel.java,401,414,14
stackoverflow_formatted/3032205_0.java,2,14,hibernate-release-4/hibernate-release-4.2.2.Final/project/hibernate-core/src/test/java/org/hibernate/test/annotations/query/Identity.java,4,16,13
stackoverflow_formatted/3032205_0.java,3,14,struts2-2.2.1-all/struts-2.2.1/src/apps/portlet/src/main/java/org/apache/struts2/portlet/example/model/Name.java,4,15,12
stackoverflow_formatted/3032205_0.java,3,14,struts2-2.2.1-all/struts-2.2.1/src/plugins/oval/src/test/java/org/apache/struts2/oval/interceptor/SimpleFieldsXML.java,8,19,12
stackoverflow_formatted/3032205_0.java,3,14,struts2-2.2.1-all/struts-2.2.1/src/xwork-core/src/test/java/com/opensymphony/xwork2/test/annotations/Person.java,4,15,12
stackoverflow_formatted/3032205_0.java,2,14,struts2-2.2.1-all/struts-2.2.1/src/xwork-core/src/test/java/com/opensymphony/xwork2/test/annotations/Person.java,3,15,13
stackoverflow_formatted/3032205_0.java,2,14,struts2-2.2.1-all/struts-2.2.1/src/apps/portlet/src/main/java/org/apache/struts2/portlet/example/model/Name.java,3,15,13
stackoverflow_formatted/3032205_0.java,1,14,struts2-2.2.1-all/struts-2.2.1/src/xwork-core/src/test/java/com/opensymphony/xwork2/test/annotations/Person.java,2,15,14
stackoverflow_formatted/6722760_1.java,28,40,jgraph-latest-bsd-src/examples/org/jgraph/example/HelloWorld.java,28,40,13
stackoverflow_formatted/21734562_0.java,11,21,apache-tomcat-7.0.2/apache-tomcat-7.0.2-src/java/org/apache/catalina/authenticator/BasicAuthenticator.java,33,43,11
